user_id,name,rating,appid,age,gender
87938922,team fortress 2,1,440,29.0,female
157391838,team fortress 2,1,440,27.0,male
26465134,team fortress 2,4,440,24.0,female
221432905,team fortress 2,1,440,27.0,female
164948794,team fortress 2,5,440,19.0,female
85968997,team fortress 2,2,440,24.0,female
67694595,team fortress 2,1,440,22.0,male
187484302,team fortress 2,1,440,21.0,male
157109900,team fortress 2,5,440,25.0,female
183803328,team fortress 2,1,440,27.0,female
106834867,team fortress 2,5,440,18.0,male
16081636,team fortress 2,2,440,18.0,female
83589156,team fortress 2,4,440,30.0,female
33282871,team fortress 2,4,440,28.0,male
49893565,team fortress 2,5,440,23.0,male
121154091,team fortress 2,1,440,28.0,male
47291376,team fortress 2,3,440,28.0,male
133885796,team fortress 2,1,440,19.0,male
153434378,team fortress 2,1,440,18.0,male
106014415,team fortress 2,1,440,29.0,female
237578633,team fortress 2,5,440,21.0,female
218938553,team fortress 2,1,440,25.0,male
89523414,team fortress 2,1,440,29.0,male
148773331,team fortress 2,3,440,30.0,female
187877855,team fortress 2,1,440,29.0,male
178789623,team fortress 2,5,440,27.0,male
49724738,team fortress 2,1,440,18.0,male
207319056,team fortress 2,5,440,23.0,male
46301758,team fortress 2,1,440,29.0,female
161811523,team fortress 2,5,440,30.0,male
103260848,team fortress 2,5,440,21.0,female
162453723,team fortress 2,1,440,20.0,female
29239329,team fortress 2,1,440,28.0,female
7203603,team fortress 2,1,440,28.0,female
235692659,team fortress 2,5,440,22.0,male
266278004,team fortress 2,2,440,29.0,male
66357156,team fortress 2,1,440,19.0,male
106042595,team fortress 2,1,440,21.0,male
33013552,team fortress 2,1,440,25.0,female
43684632,team fortress 2,3,440,27.0,female
177362386,team fortress 2,1,440,29.0,female
201022896,team fortress 2,5,440,19.0,male
84318201,team fortress 2,2,440,18.0,male
274581452,team fortress 2,1,440,18.0,female
263171804,team fortress 2,1,440,19.0,male
121808566,team fortress 2,1,440,29.0,female
7163917,team fortress 2,1,440,20.0,female
93301496,team fortress 2,5,440,30.0,male
216023925,team fortress 2,2,440,20.0,male
154730370,team fortress 2,1,440,23.0,male
180648547,team fortress 2,1,440,23.0,female
209131025,team fortress 2,2,440,30.0,male
121383308,team fortress 2,1,440,25.0,male
129704982,team fortress 2,1,440,26.0,female
52435421,team fortress 2,3,440,30.0,female
131023125,team fortress 2,1,440,26.0,female
145243748,team fortress 2,1,440,24.0,male
116620161,team fortress 2,5,440,26.0,male
294785149,team fortress 2,1,440,19.0,male
21061921,team fortress 2,4,440,28.0,female
215911849,team fortress 2,1,440,26.0,female
97597061,team fortress 2,1,440,24.0,male
130369238,team fortress 2,1,440,27.0,male
88463863,team fortress 2,1,440,26.0,female
86055705,team fortress 2,5,440,23.0,female
58057627,team fortress 2,1,440,21.0,female
119310413,team fortress 2,1,440,23.0,male
293312087,team fortress 2,1,440,25.0,female
166224568,team fortress 2,5,440,21.0,male
87223060,team fortress 2,3,440,28.0,female
3449240,team fortress 2,5,440,19.0,male
114872913,team fortress 2,1,440,23.0,male
112474535,team fortress 2,1,440,24.0,female
39037163,team fortress 2,5,440,28.0,male
109207860,team fortress 2,3,440,26.0,male
25337857,team fortress 2,1,440,25.0,male
170711828,team fortress 2,1,440,24.0,male
145908178,team fortress 2,2,440,21.0,female
108007732,team fortress 2,1,440,22.0,female
65398650,team fortress 2,5,440,19.0,female
98380332,team fortress 2,1,440,24.0,female
127693647,team fortress 2,3,440,29.0,female
144580725,team fortress 2,5,440,23.0,female
80128229,team fortress 2,1,440,29.0,female
270806652,team fortress 2,1,440,30.0,male
136139505,team fortress 2,1,440,21.0,female
209830063,team fortress 2,5,440,29.0,male
70408902,team fortress 2,1,440,20.0,male
96435667,team fortress 2,1,440,19.0,male
37422528,team fortress 2,3,440,21.0,male
152310454,team fortress 2,5,440,22.0,male
175794402,team fortress 2,1,440,19.0,male
209807861,team fortress 2,5,440,22.0,female
177494738,team fortress 2,1,440,29.0,male
59837634,team fortress 2,1,440,28.0,male
126120127,team fortress 2,1,440,25.0,female
55906572,team fortress 2,5,440,23.0,female
235658693,team fortress 2,1,440,27.0,female
258482885,team fortress 2,1,440,21.0,male
129102620,team fortress 2,2,440,22.0,male
172006888,team fortress 2,1,440,30.0,male
106966738,team fortress 2,5,440,21.0,male
11813637,team fortress 2,1,440,29.0,female
175675929,team fortress 2,1,440,28.0,male
101687527,team fortress 2,1,440,25.0,female
64973908,team fortress 2,5,440,22.0,female
141003701,team fortress 2,1,440,24.0,female
80189887,team fortress 2,5,440,24.0,female
127974833,team fortress 2,1,440,26.0,female
194970068,team fortress 2,5,440,30.0,male
142799594,team fortress 2,1,440,21.0,male
298431593,team fortress 2,1,440,27.0,male
54637394,team fortress 2,5,440,21.0,female
118695833,team fortress 2,1,440,27.0,female
259528031,team fortress 2,1,440,29.0,female
115160797,team fortress 2,5,440,23.0,female
183998097,team fortress 2,1,440,30.0,female
258806371,team fortress 2,2,440,21.0,male
168053527,team fortress 2,1,440,19.0,male
117949868,team fortress 2,1,440,18.0,male
204631355,team fortress 2,1,440,21.0,female
279317380,team fortress 2,1,440,19.0,male
68559540,team fortress 2,1,440,29.0,male
4824107,team fortress 2,1,440,25.0,female
295084996,team fortress 2,1,440,19.0,female
24721232,team fortress 2,5,440,27.0,male
147750440,team fortress 2,1,440,28.0,female
169517382,team fortress 2,1,440,25.0,female
106797670,team fortress 2,1,440,22.0,male
197262235,team fortress 2,5,440,23.0,female
143770130,team fortress 2,1,440,22.0,female
148327615,team fortress 2,5,440,22.0,female
104120883,team fortress 2,3,440,19.0,female
138941587,team fortress 2,1,440,21.0,male
54097980,team fortress 2,1,440,27.0,male
29983962,team fortress 2,2,440,21.0,female
156271246,team fortress 2,1,440,29.0,male
151015947,team fortress 2,1,440,18.0,male
135414002,team fortress 2,2,440,23.0,female
144665493,team fortress 2,5,440,24.0,female
222578478,team fortress 2,1,440,28.0,female
68809194,team fortress 2,2,440,28.0,female
169506270,team fortress 2,1,440,20.0,female
206183065,team fortress 2,2,440,22.0,female
168882105,team fortress 2,4,440,19.0,male
37723786,team fortress 2,5,440,30.0,female
83867981,team fortress 2,5,440,20.0,male
124707605,team fortress 2,5,440,21.0,female
110658990,team fortress 2,1,440,26.0,female
196066421,team fortress 2,1,440,21.0,male
281824528,team fortress 2,1,440,23.0,female
89531096,team fortress 2,1,440,28.0,female
186310598,team fortress 2,1,440,26.0,female
276225812,team fortress 2,1,440,21.0,male
162809784,team fortress 2,5,440,23.0,male
49462664,team fortress 2,2,440,28.0,male
203765587,team fortress 2,4,440,27.0,female
86476768,team fortress 2,1,440,21.0,female
75366244,team fortress 2,1,440,18.0,female
134274586,team fortress 2,2,440,18.0,male
189129966,team fortress 2,1,440,21.0,female
88883891,team fortress 2,2,440,18.0,male
198573013,team fortress 2,1,440,30.0,male
298493475,team fortress 2,3,440,22.0,male
74157312,team fortress 2,1,440,24.0,female
100168166,team fortress 2,1,440,25.0,female
258785172,team fortress 2,1,440,24.0,female
106387489,team fortress 2,1,440,28.0,female
161384593,team fortress 2,1,440,25.0,male
125589748,team fortress 2,1,440,24.0,female
132014951,team fortress 2,5,440,20.0,male
242937979,team fortress 2,1,440,29.0,female
96057546,team fortress 2,3,440,23.0,male
264816680,team fortress 2,5,440,29.0,male
124641717,team fortress 2,1,440,30.0,male
186483761,team fortress 2,5,440,19.0,male
97622055,team fortress 2,5,440,23.0,female
975449,team fortress 2,5,440,27.0,male
154683982,team fortress 2,1,440,25.0,male
72717958,team fortress 2,2,440,27.0,male
107818793,team fortress 2,1,440,23.0,female
33865373,team fortress 2,5,440,23.0,female
17497581,team fortress 2,1,440,18.0,female
33580866,team fortress 2,4,440,26.0,female
127344335,team fortress 2,1,440,22.0,female
113910653,team fortress 2,1,440,27.0,female
4595423,team fortress 2,1,440,28.0,female
96588736,team fortress 2,1,440,24.0,male
126522515,team fortress 2,5,440,21.0,male
112532182,team fortress 2,1,440,25.0,male
86469479,team fortress 2,1,440,23.0,female
168539881,team fortress 2,2,440,21.0,female
85160742,team fortress 2,1,440,20.0,male
15196746,team fortress 2,4,440,27.0,female
89202773,team fortress 2,1,440,22.0,female
84513749,team fortress 2,1,440,18.0,male
17995238,team fortress 2,5,440,19.0,male
53091150,team fortress 2,5,440,27.0,male
76296787,team fortress 2,1,440,18.0,male
66650717,team fortress 2,1,440,21.0,female
195006426,team fortress 2,2,440,24.0,male
124429562,team fortress 2,1,440,23.0,male
101638181,team fortress 2,1,440,24.0,female
145869570,team fortress 2,1,440,19.0,male
104802064,team fortress 2,2,440,28.0,female
260538236,team fortress 2,2,440,30.0,male
13802025,team fortress 2,1,440,19.0,male
28997716,team fortress 2,3,440,19.0,female
264438536,team fortress 2,2,440,20.0,male
104870123,team fortress 2,1,440,20.0,female
133439936,team fortress 2,1,440,20.0,female
126290232,team fortress 2,1,440,24.0,female
107950496,team fortress 2,5,440,22.0,male
173344308,team fortress 2,5,440,19.0,male
194885661,team fortress 2,1,440,30.0,male
175835155,team fortress 2,5,440,21.0,female
184987922,team fortress 2,1,440,23.0,male
62811725,team fortress 2,1,440,28.0,male
201757829,team fortress 2,2,440,22.0,female
99083518,team fortress 2,2,440,30.0,male
85358812,team fortress 2,1,440,27.0,male
154014392,team fortress 2,2,440,30.0,male
58435428,team fortress 2,5,440,28.0,male
152476584,team fortress 2,1,440,25.0,female
125017535,team fortress 2,5,440,19.0,female
107124480,team fortress 2,2,440,24.0,female
119619506,team fortress 2,5,440,30.0,male
101000574,team fortress 2,1,440,30.0,male
91859894,team fortress 2,5,440,27.0,female
8585433,team fortress 2,2,440,26.0,female
59099129,team fortress 2,1,440,21.0,male
42771635,team fortress 2,5,440,28.0,male
57810800,team fortress 2,2,440,27.0,female
191115240,team fortress 2,1,440,24.0,male
253961136,team fortress 2,5,440,30.0,female
17017968,team fortress 2,5,440,19.0,male
125141344,team fortress 2,5,440,22.0,male
119228046,team fortress 2,2,440,19.0,female
146007471,team fortress 2,3,440,22.0,female
50500338,team fortress 2,1,440,28.0,male
20366600,team fortress 2,1,440,19.0,female
47384202,team fortress 2,5,440,20.0,female
184885148,team fortress 2,1,440,22.0,male
99264709,team fortress 2,5,440,24.0,male
81746734,team fortress 2,1,440,18.0,female
86374423,team fortress 2,1,440,21.0,male
88035166,team fortress 2,1,440,29.0,male
276057148,team fortress 2,1,440,30.0,female
44472980,team fortress 2,3,440,24.0,female
141721383,team fortress 2,5,440,28.0,female
152850905,team fortress 2,1,440,30.0,male
282320568,team fortress 2,1,440,28.0,male
158237531,team fortress 2,1,440,27.0,male
83999409,team fortress 2,1,440,26.0,female
83336644,team fortress 2,1,440,22.0,female
22301321,team fortress 2,2,440,30.0,female
88659639,team fortress 2,5,440,18.0,female
96795319,team fortress 2,1,440,25.0,female
64754418,team fortress 2,1,440,25.0,female
85935348,team fortress 2,1,440,23.0,female
101756948,team fortress 2,1,440,28.0,female
259603495,team fortress 2,3,440,23.0,male
190466640,team fortress 2,1,440,27.0,female
132116602,team fortress 2,2,440,18.0,female
207830797,team fortress 2,5,440,19.0,male
242309800,team fortress 2,1,440,25.0,female
102016550,team fortress 2,1,440,18.0,female
210986854,team fortress 2,5,440,22.0,female
106796307,team fortress 2,2,440,26.0,male
110304379,team fortress 2,1,440,30.0,female
177018855,team fortress 2,5,440,29.0,male
114730998,team fortress 2,1,440,20.0,female
106980036,team fortress 2,1,440,30.0,female
131444737,team fortress 2,2,440,25.0,male
35039277,team fortress 2,1,440,28.0,female
271938268,team fortress 2,2,440,24.0,male
94120095,team fortress 2,5,440,19.0,male
201974556,team fortress 2,1,440,28.0,female
11794760,team fortress 2,5,440,27.0,male
209087920,team fortress 2,1,440,20.0,female
93275329,team fortress 2,1,440,26.0,male
132353043,team fortress 2,5,440,28.0,male
89555434,team fortress 2,4,440,18.0,female
281168230,team fortress 2,1,440,23.0,female
105949816,team fortress 2,1,440,20.0,female
108750879,team fortress 2,1,440,18.0,male
57603447,team fortress 2,1,440,21.0,female
141749157,team fortress 2,1,440,19.0,female
33622085,team fortress 2,5,440,30.0,female
230572014,team fortress 2,1,440,26.0,female
298954577,team fortress 2,1,440,20.0,male
135554311,team fortress 2,5,440,30.0,male
103804924,team fortress 2,1,440,20.0,female
170172944,team fortress 2,2,440,20.0,female
160373639,team fortress 2,3,440,30.0,female
59536273,team fortress 2,1,440,27.0,male
23672423,team fortress 2,4,440,22.0,male
88762385,team fortress 2,1,440,28.0,male
103523221,team fortress 2,1,440,22.0,male
105741405,team fortress 2,1,440,28.0,male
51557405,team fortress 2,1,440,27.0,female
197724494,team fortress 2,1,440,23.0,male
284729488,team fortress 2,2,440,25.0,female
149920224,team fortress 2,3,440,26.0,male
46397411,team fortress 2,1,440,30.0,male
244445520,team fortress 2,1,440,24.0,male
164454723,team fortress 2,1,440,27.0,female
39834113,team fortress 2,5,440,25.0,male
93697357,team fortress 2,1,440,26.0,male
224033250,team fortress 2,1,440,21.0,female
199628395,team fortress 2,1,440,18.0,male
210019205,team fortress 2,1,440,30.0,female
130351904,team fortress 2,1,440,22.0,female
108771877,team fortress 2,5,440,26.0,female
82778779,team fortress 2,1,440,30.0,male
191019302,team fortress 2,5,440,29.0,female
116831920,team fortress 2,1,440,19.0,female
194812058,team fortress 2,1,440,23.0,female
80550861,team fortress 2,1,440,22.0,male
134127685,team fortress 2,1,440,19.0,female
128135895,team fortress 2,1,440,21.0,female
155420511,team fortress 2,5,440,30.0,female
105024602,team fortress 2,1,440,19.0,male
78671103,team fortress 2,1,440,25.0,male
96219642,team fortress 2,5,440,22.0,male
127272741,team fortress 2,4,440,28.0,male
35701646,team fortress 2,5,440,24.0,female
186648598,team fortress 2,1,440,21.0,female
135865220,team fortress 2,1,440,24.0,male
163281091,team fortress 2,1,440,18.0,male
137158399,team fortress 2,1,440,30.0,male
18074031,team fortress 2,1,440,19.0,female
183074217,team fortress 2,5,440,20.0,male
125255679,team fortress 2,1,440,22.0,female
173046677,team fortress 2,1,440,27.0,female
87740709,team fortress 2,3,440,29.0,female
173859218,team fortress 2,1,440,18.0,female
116912767,team fortress 2,3,440,28.0,female
304353788,team fortress 2,1,440,30.0,male
184554757,team fortress 2,1,440,19.0,male
156778965,team fortress 2,1,440,22.0,male
91250489,team fortress 2,1,440,21.0,female
122563664,team fortress 2,1,440,26.0,male
43700700,team fortress 2,1,440,24.0,male
32710856,team fortress 2,3,440,25.0,male
96440794,team fortress 2,1,440,24.0,female
137949393,team fortress 2,1,440,25.0,female
82512087,team fortress 2,4,440,23.0,female
102254281,team fortress 2,1,440,29.0,female
42020116,team fortress 2,1,440,23.0,male
127603833,team fortress 2,5,440,29.0,male
160883669,team fortress 2,1,440,24.0,female
2039434,team fortress 2,3,440,19.0,male
130312302,team fortress 2,1,440,23.0,female
274693664,team fortress 2,1,440,27.0,female
253205489,team fortress 2,1,440,20.0,male
212811599,team fortress 2,1,440,23.0,female
96232797,team fortress 2,1,440,28.0,male
68325099,team fortress 2,1,440,30.0,female
99171164,team fortress 2,2,440,19.0,female
256276021,team fortress 2,5,440,22.0,male
193304011,team fortress 2,3,440,23.0,female
90169163,team fortress 2,5,440,20.0,female
177963795,team fortress 2,1,440,23.0,male
102343357,team fortress 2,1,440,18.0,female
156071982,team fortress 2,2,440,22.0,female
159277759,team fortress 2,1,440,28.0,male
182175885,team fortress 2,5,440,20.0,male
88095884,team fortress 2,5,440,30.0,female
141682250,team fortress 2,1,440,21.0,female
206846798,team fortress 2,1,440,26.0,female
147283870,team fortress 2,1,440,23.0,female
179418535,team fortress 2,5,440,22.0,male
103563010,team fortress 2,2,440,23.0,female
36502549,team fortress 2,5,440,22.0,male
44156169,team fortress 2,5,440,25.0,female
111212436,team fortress 2,5,440,18.0,male
93882483,team fortress 2,5,440,24.0,female
96400571,team fortress 2,1,440,19.0,female
133422169,team fortress 2,2,440,28.0,male
97366087,team fortress 2,1,440,27.0,male
45617627,team fortress 2,1,440,19.0,male
50487226,team fortress 2,1,440,21.0,male
195780309,team fortress 2,1,440,19.0,female
124709414,team fortress 2,5,440,19.0,male
55761025,team fortress 2,5,440,24.0,female
30913209,team fortress 2,1,440,29.0,male
142754561,team fortress 2,5,440,18.0,female
71510748,team fortress 2,5,440,18.0,male
28472068,team fortress 2,1,440,22.0,female
85333773,team fortress 2,3,440,20.0,female
7907686,team fortress 2,1,440,20.0,male
240551525,team fortress 2,2,440,18.0,female
216059509,team fortress 2,2,440,20.0,female
27279261,team fortress 2,2,440,23.0,female
100769089,team fortress 2,2,440,25.0,male
48718309,team fortress 2,1,440,22.0,male
232879561,team fortress 2,1,440,23.0,male
32644336,team fortress 2,1,440,25.0,female
81160212,team fortress 2,2,440,24.0,female
206214102,team fortress 2,1,440,28.0,female
104587115,team fortress 2,1,440,20.0,female
103235293,team fortress 2,2,440,19.0,male
2643609,team fortress 2,1,440,29.0,female
90272527,team fortress 2,2,440,26.0,male
63157803,team fortress 2,5,440,29.0,male
39403038,team fortress 2,1,440,30.0,male
57368001,team fortress 2,1,440,29.0,male
88472012,team fortress 2,1,440,23.0,female
131610144,team fortress 2,5,440,26.0,male
247003548,team fortress 2,1,440,24.0,female
136668535,team fortress 2,2,440,23.0,female
139240080,team fortress 2,2,440,24.0,male
129081996,team fortress 2,1,440,23.0,female
105788297,team fortress 2,5,440,29.0,female
159734412,team fortress 2,1,440,25.0,female
211454678,team fortress 2,1,440,19.0,female
146003284,team fortress 2,3,440,30.0,female
189086011,team fortress 2,1,440,24.0,male
107097425,team fortress 2,2,440,23.0,male
159424645,team fortress 2,1,440,27.0,male
101304417,team fortress 2,1,440,27.0,female
96914675,team fortress 2,5,440,20.0,male
223634790,team fortress 2,1,440,26.0,female
116968417,team fortress 2,1,440,18.0,female
119675419,team fortress 2,5,440,25.0,male
88612445,team fortress 2,5,440,25.0,female
85210874,team fortress 2,1,440,27.0,female
185843291,team fortress 2,1,440,20.0,male
95181268,team fortress 2,3,440,28.0,female
277921358,team fortress 2,4,440,27.0,female
83135348,team fortress 2,1,440,21.0,male
107708102,team fortress 2,1,440,24.0,male
77194239,team fortress 2,2,440,26.0,male
237044358,team fortress 2,2,440,20.0,male
123670509,team fortress 2,5,440,19.0,male
137797636,team fortress 2,1,440,30.0,female
239260834,team fortress 2,1,440,25.0,female
93341815,team fortress 2,1,440,18.0,female
86256882,team fortress 2,3,440,23.0,male
150395329,team fortress 2,5,440,23.0,male
39334748,team fortress 2,1,440,20.0,male
214291946,team fortress 2,1,440,26.0,female
203092936,team fortress 2,1,440,18.0,female
281549566,team fortress 2,1,440,28.0,female
275798890,team fortress 2,1,440,24.0,female
128207897,team fortress 2,1,440,30.0,male
125153273,team fortress 2,1,440,26.0,female
155042139,team fortress 2,1,440,27.0,male
174923254,team fortress 2,1,440,29.0,female
97614578,team fortress 2,4,440,21.0,male
84853093,team fortress 2,1,440,19.0,male
114231279,team fortress 2,4,440,28.0,female
168881981,team fortress 2,1,440,21.0,male
114447625,team fortress 2,2,440,21.0,female
96144791,team fortress 2,1,440,22.0,male
268551184,team fortress 2,1,440,25.0,female
17567828,team fortress 2,2,440,21.0,male
88775181,team fortress 2,5,440,26.0,female
41088397,team fortress 2,1,440,29.0,male
63990035,team fortress 2,1,440,22.0,male
181564172,team fortress 2,1,440,22.0,female
102268574,team fortress 2,2,440,27.0,male
71926373,team fortress 2,1,440,23.0,female
83411030,team fortress 2,1,440,27.0,male
188949150,team fortress 2,2,440,30.0,female
82352462,team fortress 2,1,440,28.0,female
80630217,team fortress 2,5,440,25.0,male
9563573,team fortress 2,5,440,20.0,female
86310154,team fortress 2,3,440,19.0,male
189441775,team fortress 2,5,440,20.0,female
93345965,team fortress 2,5,440,23.0,female
8949216,team fortress 2,1,440,26.0,male
175001491,team fortress 2,5,440,18.0,male
178716199,team fortress 2,5,440,22.0,female
144412676,team fortress 2,1,440,26.0,male
94936385,team fortress 2,3,440,18.0,female
131061056,team fortress 2,5,440,30.0,female
54761333,team fortress 2,5,440,20.0,female
171879643,team fortress 2,1,440,18.0,female
118852041,team fortress 2,1,440,23.0,male
3783783,team fortress 2,1,440,21.0,female
131348564,team fortress 2,1,440,21.0,male
110268154,team fortress 2,3,440,20.0,male
154555730,team fortress 2,1,440,21.0,male
55751308,team fortress 2,2,440,25.0,female
210046841,team fortress 2,1,440,27.0,female
160058529,team fortress 2,1,440,27.0,female
48798067,team fortress 2,1,440,18.0,male
79626460,team fortress 2,1,440,27.0,female
48492052,team fortress 2,1,440,20.0,female
215334587,team fortress 2,3,440,30.0,male
193196975,team fortress 2,1,440,30.0,female
82203951,team fortress 2,1,440,28.0,male
62990992,team fortress 2,1,440,19.0,female
109780632,team fortress 2,1,440,21.0,male
151817681,team fortress 2,1,440,21.0,female
104235320,team fortress 2,1,440,26.0,female
53122638,team fortress 2,2,440,19.0,female
21316693,team fortress 2,1,440,20.0,male
148264060,team fortress 2,5,440,21.0,female
40280688,team fortress 2,1,440,21.0,female
167749301,team fortress 2,1,440,22.0,female
285085570,team fortress 2,5,440,24.0,male
222050169,team fortress 2,5,440,28.0,female
113196318,team fortress 2,4,440,19.0,female
99484728,team fortress 2,3,440,28.0,male
152078939,team fortress 2,1,440,24.0,male
74126541,team fortress 2,1,440,18.0,male
106333903,team fortress 2,1,440,28.0,male
115487966,team fortress 2,4,440,28.0,female
218600642,team fortress 2,1,440,26.0,male
113546110,team fortress 2,1,440,29.0,female
176811312,team fortress 2,5,440,24.0,female
109486584,team fortress 2,1,440,25.0,male
122452753,team fortress 2,2,440,27.0,male
135690828,team fortress 2,1,440,19.0,male
108327674,team fortress 2,1,440,22.0,female
79211079,team fortress 2,2,440,28.0,male
36557643,team fortress 2,5,440,27.0,female
46028967,team fortress 2,5,440,30.0,male
121481890,team fortress 2,1,440,20.0,female
103705957,team fortress 2,1,440,27.0,male
64023574,team fortress 2,5,440,26.0,female
89856899,team fortress 2,1,440,23.0,male
101719689,team fortress 2,3,440,30.0,male
9740704,team fortress 2,1,440,24.0,male
200059104,team fortress 2,1,440,19.0,male
156733822,team fortress 2,1,440,18.0,female
129743598,team fortress 2,1,440,19.0,male
19696244,team fortress 2,5,440,23.0,male
160461131,team fortress 2,1,440,22.0,male
86612326,team fortress 2,5,440,20.0,male
105934631,team fortress 2,1,440,23.0,female
308851621,team fortress 2,2,440,18.0,male
176810372,team fortress 2,1,440,27.0,male
63895034,team fortress 2,1,440,22.0,male
218608613,team fortress 2,1,440,20.0,female
83746733,team fortress 2,5,440,22.0,male
107488920,team fortress 2,1,440,22.0,female
132748085,team fortress 2,4,440,23.0,male
281552962,team fortress 2,2,440,27.0,female
99374297,team fortress 2,4,440,19.0,male
109592594,team fortress 2,3,440,24.0,male
90033155,team fortress 2,1,440,29.0,male
197190654,team fortress 2,1,440,30.0,female
36349097,team fortress 2,3,440,30.0,female
44755776,team fortress 2,5,440,20.0,female
183490713,team fortress 2,2,440,26.0,male
108011380,team fortress 2,1,440,20.0,female
92612763,team fortress 2,1,440,20.0,male
210018093,team fortress 2,4,440,22.0,male
115167911,team fortress 2,1,440,28.0,male
194432540,team fortress 2,1,440,27.0,female
284934852,team fortress 2,2,440,24.0,male
298666122,team fortress 2,1,440,27.0,male
45532207,team fortress 2,1,440,22.0,female
152956403,team fortress 2,4,440,28.0,male
89524281,team fortress 2,1,440,20.0,male
119937035,team fortress 2,5,440,19.0,male
231026651,team fortress 2,1,440,23.0,male
216217925,team fortress 2,1,440,30.0,female
174342589,team fortress 2,5,440,18.0,male
244480793,team fortress 2,1,440,23.0,female
10599862,team fortress 2,1,440,29.0,female
146796532,team fortress 2,4,440,29.0,female
120725512,team fortress 2,1,440,27.0,male
244992231,team fortress 2,5,440,25.0,male
84371132,team fortress 2,5,440,25.0,female
188713427,team fortress 2,1,440,18.0,female
70915652,team fortress 2,3,440,18.0,female
38436635,team fortress 2,5,440,19.0,male
29052354,team fortress 2,1,440,20.0,male
98848653,team fortress 2,1,440,23.0,female
230031062,team fortress 2,1,440,29.0,male
126992940,team fortress 2,5,440,25.0,male
144652370,team fortress 2,1,440,19.0,female
93203004,team fortress 2,1,440,22.0,male
135244036,team fortress 2,1,440,25.0,male
21539893,team fortress 2,2,440,28.0,male
122162211,team fortress 2,1,440,22.0,male
170535102,team fortress 2,1,440,27.0,female
248882404,team fortress 2,1,440,28.0,female
95347493,team fortress 2,1,440,25.0,female
110470534,team fortress 2,5,440,20.0,female
192772707,team fortress 2,3,440,22.0,male
180438232,team fortress 2,2,440,23.0,female
105159791,team fortress 2,5,440,24.0,female
108160472,team fortress 2,1,440,26.0,male
104721942,team fortress 2,1,440,19.0,female
159994178,team fortress 2,2,440,30.0,male
161663718,team fortress 2,5,440,27.0,male
235758386,team fortress 2,1,440,27.0,female
14906179,team fortress 2,1,440,23.0,male
174459790,team fortress 2,1,440,23.0,male
140708070,team fortress 2,5,440,30.0,male
85497862,team fortress 2,5,440,30.0,male
107698030,team fortress 2,1,440,22.0,female
251732117,team fortress 2,1,440,30.0,female
208004844,team fortress 2,1,440,20.0,female
236476905,team fortress 2,1,440,26.0,female
96269099,team fortress 2,1,440,27.0,female
183983684,team fortress 2,4,440,26.0,female
174002551,team fortress 2,1,440,19.0,female
113411607,team fortress 2,1,440,21.0,female
196724692,team fortress 2,1,440,21.0,male
165755355,team fortress 2,5,440,28.0,male
95699780,team fortress 2,1,440,29.0,female
168576745,team fortress 2,1,440,21.0,male
123148033,team fortress 2,1,440,27.0,female
171160183,team fortress 2,1,440,18.0,female
72978546,team fortress 2,1,440,28.0,female
201728484,team fortress 2,1,440,30.0,female
111003194,team fortress 2,1,440,24.0,male
81901544,team fortress 2,1,440,23.0,male
24841093,team fortress 2,1,440,22.0,female
129117376,team fortress 2,5,440,28.0,female
220561138,team fortress 2,1,440,25.0,female
134224287,team fortress 2,5,440,24.0,female
163754392,team fortress 2,1,440,23.0,female
291482664,team fortress 2,1,440,23.0,male
26302344,team fortress 2,1,440,30.0,female
89012535,team fortress 2,2,440,20.0,male
83625754,team fortress 2,1,440,20.0,female
157887709,team fortress 2,1,440,20.0,female
110194091,team fortress 2,5,440,22.0,female
181666776,team fortress 2,1,440,21.0,female
238700575,team fortress 2,1,440,23.0,female
178242321,team fortress 2,2,440,19.0,female
79615216,team fortress 2,1,440,21.0,male
204477246,team fortress 2,1,440,18.0,female
200657041,team fortress 2,2,440,25.0,male
38179194,team fortress 2,5,440,28.0,female
95084569,team fortress 2,2,440,22.0,male
246258933,team fortress 2,1,440,30.0,male
183838531,team fortress 2,1,440,29.0,female
83770731,team fortress 2,2,440,28.0,male
82287546,team fortress 2,1,440,21.0,male
114727578,team fortress 2,5,440,22.0,male
292129258,team fortress 2,4,440,26.0,female
101596530,team fortress 2,5,440,26.0,male
108114779,team fortress 2,5,440,27.0,male
155919035,team fortress 2,1,440,21.0,female
33659046,team fortress 2,2,440,29.0,male
156818121,team fortress 2,2,440,24.0,female
105632759,team fortress 2,1,440,25.0,female
14126086,team fortress 2,5,440,28.0,female
59662830,team fortress 2,1,440,30.0,male
212660921,team fortress 2,5,440,18.0,male
124723151,team fortress 2,5,440,30.0,male
22088241,team fortress 2,1,440,24.0,female
30061970,team fortress 2,2,440,30.0,male
86433707,team fortress 2,1,440,25.0,male
86738567,team fortress 2,5,440,20.0,female
31187179,team fortress 2,2,440,19.0,female
93458820,team fortress 2,1,440,24.0,female
192044880,team fortress 2,4,440,19.0,female
2753525,team fortress 2,2,440,30.0,male
61189155,team fortress 2,5,440,21.0,male
72627862,team fortress 2,5,440,27.0,female
87000540,team fortress 2,2,440,18.0,female
181894864,team fortress 2,5,440,21.0,female
255007865,team fortress 2,1,440,25.0,female
127594108,team fortress 2,2,440,28.0,female
256819019,team fortress 2,1,440,19.0,male
